Name	Parent	RecipeCategory	CraftingStation	Type 1	Object 1	Transform 1	Type 2	Object 2	Transform 2	Type 3	Object 3	Transform 3	Type 4	Object 4	Transform 4	Type 5	Object 5	Transform 5	AutoLevel	Requirement	ReqLevel	ResultAmount 1	Result 1	Boost 1	ResultAmount 2	Result 2	Boost 2	ResultAmount 3	Result 3	Boost 3	PreviewStatsID	PreviewIcon	PreviewTooltip	Comment	
BOOK_Skill_Fire_Blank_A_SCROLL_FlamingDaggers		Grimoire		Object	BOOK_Skill_Fire_Blank_A	Transform	Object	SCROLL_FlamingDaggers	Consume														SKILLBOOK_Fire_FlamingDaggers								SKILLBOOK_Fire_FlamingDaggers				
BOOK_Skill_Fire_Blank_A_SCROLL_Haste		Grimoire		Object	BOOK_Skill_Fire_Blank_A	Transform	Object	SCROLL_Haste	Consume														SKILLBOOK_Fire_Haste								SKILLBOOK_Fire_Haste				
BOOK_Skill_Fire_Blank_A_SCROLL_Shout_Ignition		Grimoire		Object	BOOK_Skill_Fire_Blank_A	Transform	Object	SCROLL_Shout_Ignition	Consume														SKILLBOOK_Fire_Ignition								SKILLBOOK_Fire_Ignition				
BOOK_Skill_Fire_Blank_A_SCROLL_Projectile_InfectiousFlame		Grimoire		Object	BOOK_Skill_Fire_Blank_Step2_A	Transform	Object	SCROLL_Projectile_InfectiousFlame	Consume														SKILLBOOK_Fire_InfectiousFlame								SKILLBOOK_Fire_InfectiousFlame				
BOOK_Skill_Fire_Blank_A_SCROLL_Target_SpontaneousCombustion		Grimoire		Object	BOOK_Skill_Fire_Blank_A	Transform	Object	SCROLL_Target_SpontaneousCombustion	Consume														SKILLBOOK_Fire_SpontaneousCombustion								SKILLBOOK_Fire_SpontaneousCombustion				
BOOK_Skill_Witchcraft_Blank_A_SCROLL_Target_BloodBubble		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Target_BloodBubble	Consume														SKILLBOOK_Necromancy_BloodBubble								SKILLBOOK_Necromancy_BloodBubble				
BOOK_Skill_Witchcraft_Blank_A_SCROLL_Target_DecayingTouch		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Target_DecayingTouch	Consume														SKILLBOOK_Necromancy_DecayingTouch								SKILLBOOK_Necromancy_DecayingTouch				
BOOK_Skill_Witchcraft_Blank_A_SCROLL_Target_Infect		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Target_Infect	Consume														SKILLBOOK_Necromancy_Infect								SKILLBOOK_Necromancy_Infect				
BOOK_Skill_Witchcraft_Blank_A_SCROLL_Target_MosquitoSwarm		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Target_MosquitoSwarm	Consume														SKILLBOOK_Necromancy_MosquitoSwarm								SKILLBOOK_Necromancy_MosquitoSwarm				
BOOK_Skill_Witchcraft_Blank_A_SCROLL_Rain_Blood		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Rain_Blood	Consume														SKILLBOOK_Necromancy_RainOfBlood								SKILLBOOK_Necromancy_RainOfBlood				
BOOK_Skill_Witchcraft_Blank_A_SCROLL_Target_ShacklesOfPain		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Target_ShacklesOfPain	Consume														SKILLBOOK_Necromancy_ShacklesOfPain								SKILLBOOK_Necromancy_ShacklesOfPain				
BOOK_Skill_Polymorph_Blank_A_SCROLL_Shout_BullHorns		Grimoire		Object	BOOK_Skill_Polymorph_Blank_A	Transform	Object	SCROLL_Shout_BullHorns	Consume														SKILLBOOK_Polymorph_BullHorns								SKILLBOOK_Polymorph_BullHorns				
BOOK_Skill_Polymorph_Blank_A_SCROLL_Shout_ChameleonSkin		Grimoire		Object	BOOK_Skill_Polymorph_Blank_A	Transform	Object	SCROLL_Shout_ChameleonSkin	Consume														SKILLBOOK_Polymorph_ChameleonSkin								SKILLBOOK_Polymorph_ChameleonSkin				
BOOK_Skill_Polymorph_Blank_A_SCROLL_Target_ChickenTouch		Grimoire		Object	BOOK_Skill_Polymorph_Blank_A	Transform	Object	SCROLL_Target_ChickenTouch	Consume														SKILLBOOK_Polymorph_ChickenTouch								SKILLBOOK_Polymorph_ChickenTouch				
BOOK_Skill_Polymorph_Blank_A_SCROLL_Shout_ShedSkin		Grimoire		Object	BOOK_Skill_Polymorph_Blank_A	Transform	Object	SCROLL_Shout_ShedSkin	Consume														SKILLBOOK_Polymorph_ShedSkin								SKILLBOOK_Polymorph_ShedSkin				
BOOK_Skill_Polymorph_Blank_A_SCROLL_Shout_SteelSkin		Grimoire		Object	BOOK_Skill_Polymorph_Blank_A	Transform	Object	SCROLL_Shout_SteelSkin	Consume														SKILLBOOK_Polymorph_SteelSkin								SKILLBOOK_Polymorph_SteelSkin				
BOOK_Skill_Polymorph_Blank_A_SCROLL_Target_TentacleLash		Grimoire		Object	BOOK_Skill_Polymorph_Blank_A	Transform	Object	SCROLL_Target_TentacleLash	Consume														SKILLBOOK_Polymorph_TentacleLash								SKILLBOOK_Polymorph_TentacleLash				
BOOK_Skill_Polymorph_Blank_A_SCROLL_Shout_Wings		Grimoire		Object	BOOK_Skill_Polymorph_Blank_A	Transform	Object	SCROLL_Shout_Wings	Consume														SKILLBOOK_Polymorph_Wings								SKILLBOOK_Polymorph_Wings				
BOOK_Skill_Summoning_Blank_A_SCROLL_Projectile_DimensionalBolt		Grimoire		Object	BOOK_Skill_Summoning_Blank_A	Transform	Object	SCROLL_Projectile_DimensionalBolt	Consume														SKILLBOOK_Summoning_DimensionalBolt								SKILLBOOK_Summoning_DimensionalBolt				
BOOK_Skill_Summoning_Blank_A_SCROLL_Target_Harmony		Grimoire		Object	BOOK_Skill_Summoning_Blank_A	Transform	Object	SCROLL_Target_Harmony	Consume														SKILLBOOK_Summoning_Harmony								SKILLBOOK_Summoning_Harmony				
BOOK_Skill_Summoning_Blank_A_SCROLL_Summon_Incarnate		Grimoire		Object	BOOK_Skill_Summoning_Blank_A	Transform	Object	SCROLL_Summon_Incarnate	Consume														SKILLBOOK_Summoning_Incarnate								SKILLBOOK_Summoning_Incarnate				
BOOK_Skill_Summoning_Blank_A_SCROLL_Target_PowerInfusion		Grimoire		Object	BOOK_Skill_Summoning_Blank_A	Transform	Object	SCROLL_Target_PowerInfusion	Consume														SKILLBOOK_Summoning_PowerInfusion								SKILLBOOK_Summoning_PowerInfusion				
BOOK_Skill_Summoning_Blank_A_SCROLL_Target_RangedInfusion		Grimoire		Object	BOOK_Skill_Summoning_Blank_A	Transform	Object	SCROLL_Target_RangedInfusion	Consume														SKILLBOOK_Summoning_RangedInfusion								SKILLBOOK_Summoning_RangedInfusion				
BOOK_Skill_Summoning_Blank_A_SCROLL_Target_Supercharge		Grimoire		Object	BOOK_Skill_Summoning_Blank_A	Transform	Object	SCROLL_Target_Supercharge	Consume														SKILLBOOK_Summoning_Supercharge								SKILLBOOK_Summoning_Supercharge				
BOOK_Skill_Summoning_Blank_A_SCROLL_Summon_TotemFromSurface		Grimoire		Object	BOOK_Skill_Summoning_Blank_A	Transform	Object	SCROLL_Summon_TotemFromSurface	Consume														SKILLBOOK_Summoning_TotemFromSurface								SKILLBOOK_Summoning_TotemFromSurface				
BOOK_Skill_Water_Blank_A_SCROLL_Projectile_ChainHeal		Grimoire		Object	BOOK_Skill_Water_Blank_Step2_A	Transform	Object	SCROLL_Projectile_ChainHeal	Consume														SKILLBOOK_Water_ChainHeal								SKILLBOOK_Water_ChainHeal				
BOOK_Skill_Water_Blank_A_SCROLL_Target_FrostyShell		Grimoire		Object	BOOK_Skill_Water_Blank_A	Transform	Object	SCROLL_Target_FrostyShell	Consume														SKILLBOOK_Water_FrostyShell								SKILLBOOK_Water_FrostyShell				
BOOK_Skill_Water_Blank_A_SCROLL_Shout_GlobalCooling		Grimoire		Object	BOOK_Skill_Water_Blank_Step2_A	Transform	Object	SCROLL_Shout_GlobalCooling	Consume														SKILLBOOK_Water_GlobalCooling								SKILLBOOK_Water_GlobalCooling				
BOOK_Skill_Water_Blank_A_SCROLL_HailStrike		Grimoire		Object	BOOK_Skill_Water_Blank_A	Transform	Object	SCROLL_HailStrike	Consume														SKILLBOOK_Water_HailStrike								SKILLBOOK_Water_HailStrike				
BOOK_Skill_Water_Blank_A_SCROLL_Rain		Grimoire		Object	BOOK_Skill_Water_Blank_A	Transform	Object	SCROLL_Rain	Consume														SKILLBOOK_Water_Rain								SKILLBOOK_Water_Rain				
BOOK_Skill_Water_Blank_A_SCROLL_RegenerateStart		Grimoire		Object	BOOK_Skill_Water_Blank_A	Transform	Object	SCROLL_RegenerateStart	Consume														SKILLBOOK_Water_Restoration								SKILLBOOK_Water_Restoration				
BOOK_Skill_Water_Blank_A_SCROLL_Cone_SteamLance		Grimoire		Object	BOOK_Skill_Water_Blank_Step2_A	Transform	Object	SCROLL_Cone_SteamLance	Consume														SKILLBOOK_Water_SteamLance								SKILLBOOK_Water_SteamLance				
BOOK_Skill_Water_Blank_A_SCROLL_Target_WinterBlast		Grimoire		Object	BOOK_Skill_Water_Blank_A	Transform	Object	SCROLL_Target_WinterBlast	Consume														SKILLBOOK_Water_WinterBlast								SKILLBOOK_Water_WinterBlast				
BOOK_Skill_Air_Blank_A_SCROLL_ProjectileStrike_DazingBolt		Grimoire		Object	BOOK_Skill_Air_Blank_A	Transform	Object	SCROLL_ProjectileStrike_DazingBolt	Consume														SKILLBOOK_Air_DazingBolt								SKILLBOOK_Air_DazingBolt				
BOOK_Skill_Air_Blank_A_SCROLL_Target_Apportation		Grimoire		Object	BOOK_Skill_Air_Blank_A	Transform	Object	SCROLL_Target_Apportation	Consume														SKILLBOOK_Air_Apportation								SKILLBOOK_Air_Apportation				
BOOK_Skill_Air_Blank_A_SCROLL_Target_PressureSpike		Grimoire		Object	BOOK_Skill_Air_Blank_A	Transform	Object	SCROLL_Target_PressureSpike	Consume														SKILLBOOK_Air_PressureSpike								SKILLBOOK_Air_PressureSpike				
BOOK_Skill_Air_Blank_Step2_A_SCROLL_Projectile_Superconductor		Grimoire		Object	BOOK_Skill_Air_Blank_Step2_A	Transform	Object	SCROLL_Projectile_Superconductor	Consume														SKILLBOOK_Air_Superconductor								SKILLBOOK_Air_Superconductor				
BOOK_Skill_Air_Blank_Step2_A_SCROLL_Storm_Lightning		Grimoire		Object	BOOK_Skill_Air_Blank_Step2_A	Transform	Object	SCROLL_Storm_Lightning	Consume														SKILLBOOK_Air_Lightning								SKILLBOOK_Air_Lightning				
BOOK_Skill_Earth_Blank_A_SCROLL_Shout_MendMetal		Grimoire		Object	BOOK_Skill_Earth_Blank_A	Transform	Object	SCROLL_Shout_MendMetal	Consume														SKILLBOOK_Earth_MendMetal								SKILLBOOK_Earth_MendMetal				
BOOK_Skill_Earth_Blank_A_SCROLL_Target_WormTremor		Grimoire		Object	BOOK_Skill_Earth_Blank_A	Transform	Object	SCROLL_Target_WormTremor	Consume														SKILLBOOK_Earth_WormTremor								SKILLBOOK_Earth_WormTremor				
BOOK_Skill_Earth_Blank_A_SCROLL_Summon_ArtilleryPlant		Grimoire		Object	BOOK_Skill_Earth_Blank_A	Transform	Object	SCROLL_Summon_ArtilleryPlant	Consume														SKILLBOOK_Earth_ArtilleryPlant								SKILLBOOK_Earth_ArtilleryPlant				
BOOK_Skill_Earth_Blank_A_SCROLL_Shout_PoisonWave		Grimoire		Object	BOOK_Skill_Earth_Blank_A	Transform	Object	SCROLL_Shout_PoisonWave	Consume														SKILLBOOK_Earth_PoisonWave								SKILLBOOK_Earth_PoisonWave				
BOOK_Skill_Earth_Blank_A_SCROLL_Shout_ReactiveArmor		Grimoire		Object	BOOK_Skill_Earth_Blank_A	Transform	Object	SCROLL_Shout_ReactiveArmor	Consume														SKILLBOOK_Earth_ReactiveArmor								SKILLBOOK_Earth_ReactiveArmor				
BOOK_Skill_Earth_Blank_A_SCROLL_Quake_Earthquake		Grimoire		Object	BOOK_Skill_Earth_Blank_A	Transform	Object	SCROLL_Quake_Earthquake	Consume														SKILLBOOK_Earth_Earthquake								SKILLBOOK_Earth_Earthquake				
BOOK_Skill_Earth_Blank_Step2_A_SCROLL_Shout_SiphonPoison		Grimoire		Object	BOOK_Skill_Earth_Blank_Step2_A	Transform	Object	SCROLL_Shout_SiphonPoison	Consume														SKILLBOOK_Earth_SiphonPoison								SKILLBOOK_Earth_SiphonPoison				
BOOK_Skill_Earth_Blank_Step2_A_SCROLL_Wall_LivingWall		Grimoire		Object	BOOK_Skill_Earth_Blank_Step2_A	Transform	Object	SCROLL_Wall_LivingWall	Consume														SKILLBOOK_Earth_LivingWall								SKILLBOOK_Earth_LivingWall				
BOOK_Skill_Earth_Blank_Step2_A_SCROLL_Projectile_PyroclasticEruption		Grimoire		Object	BOOK_Skill_Earth_Blank_Step2_A	Transform	Object	SCROLL_Projectile_PyroclasticEruption	Consume														SKILLBOOK_Earth_PyroclasticEruption								SKILLBOOK_Earth_PyroclasticEruption				
BOOK_Skill_Fire_Blank_A_SCROLL_Shout_Supernova		Grimoire		Object	BOOK_Skill_Fire_Blank_A	Transform	Object	SCROLL_Shout_Supernova	Consume														SKILLBOOK_Fire_Supernova								SKILLBOOK_Fire_Supernova				
BOOK_Skill_Fire_Blank_A_SCROLL_Summon_FireSlug		Grimoire		Object	BOOK_Skill_Fire_Blank_A	Transform	Object	SCROLL_Summon_FireSlug	Consume														SKILLBOOK_Fire_FireSlug								SKILLBOOK_Fire_FireSlug				
BOOK_Skill_Fire_Blank_A_SCROLL_Zone_LaserRay		Grimoire		Object	BOOK_Skill_Fire_Blank_A	Transform	Object	SCROLL_Zone_LaserRay	Consume														SKILLBOOK_Fire_LaserRay								SKILLBOOK_Fire_LaserRay				
BOOK_Skill_Fire_Blank_A_SCROLL_Target_FireWhip		Grimoire		Object	BOOK_Skill_Fire_Blank_A	Transform	Object	SCROLL_Target_FireWhip	Consume														SKILLBOOK_Fire_FireWhip								SKILLBOOK_Fire_FireWhip				
BOOK_Skill_Fire_Blank_A_SCROLL_Shout_FlamingTongues		Grimoire		Object	BOOK_Skill_Fire_Blank_A	Transform	Object	SCROLL_Shout_FlamingTongues	Consume														SKILLBOOK_Fire_FlamingTongues								SKILLBOOK_Fire_FlamingTongues				
BOOK_Skill_Fire_Blank_Step2_A_SCROLL_Shout_FireBrand		Grimoire		Object	BOOK_Skill_Fire_Blank_Step2_A	Transform	Object	SCROLL_Shout_FireBrand	Consume														SKILLBOOK_Fire_FireBrand								SKILLBOOK_Fire_FireBrand				
BOOK_Skill_Fire_Blank_Step2_A_SCROLL_Target_FlamingCrescendo		Grimoire		Object	BOOK_Skill_Fire_Blank_Step2_A	Transform	Object	SCROLL_Target_FlamingCrescendo	Consume														SKILLBOOK_Fire_FlamingCrescendo								SKILLBOOK_Fire_FlamingCrescendo				
BOOK_Skill_Fire_Blank_Step2_A_SCROLL_MeteorShower		Grimoire		Object	BOOK_Skill_Fire_Blank_Step2_A	Transform	Object	SCROLL_MeteorShower	Consume														SKILLBOOK_Fire_MeteorShower								SKILLBOOK_Fire_MeteorShower				
BOOK_Skill_Necromancy_Blank_A_SCROLL_Summon_BloatedCorpse		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Summon_BloatedCorpse	Consume														SKILLBOOK_Necromancy_BloatedCorpse								SKILLBOOK_Necromancy_BloatedCorpse				
BOOK_Skill_Necromancy_Blank_A_SCROLL_Target_DeathWish		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Target_DeathWish	Consume														SKILLBOOK_Necromancy_DeathWish								SKILLBOOK_Necromancy_DeathWish				
BOOK_Skill_Necromancy_Blank_A_SCROLL_Target_BlackShroud		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Target_BlackShroud	Consume														SKILLBOOK_Necromancy_BlackShroud								SKILLBOOK_Necromancy_BlackShroud				
BOOK_Skill_Necromancy_Blank_A_SCROLL_Target_DeathsDoor		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Target_DeathsDoor	Consume														SKILLBOOK_Necromancy_DeathsDoor								SKILLBOOK_Necromancy_DeathsDoor				
BOOK_Skill_Necromancy_Blank_A_SCROLL_Summon_BonePile		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Summon_BonePile	Consume														SKILLBOOK_Necromancy_BonePile								SKILLBOOK_Necromancy_BonePile				
BOOK_Skill_Necromancy_Blank_A_SCROLL_Shout_BoneCage		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_A	Transform	Object	SCROLL_Shout_BoneCage	Consume														SKILLBOOK_Necromancy_BoneCage								SKILLBOOK_Necromancy_BoneCage				
BOOK_Skill_Necromancy_Blank_Step2_A_SCROLL_Target_GraspOfTheStarved		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_Step2_A	Transform	Object	SCROLL_Target_GraspOfTheStarved	Consume														SKILLBOOK_Necromancy_GraspOfTheStarved								SKILLBOOK_Necromancy_GraspOfTheStarved				
BOOK_Skill_Necromancy_Blank_Step2_A_SCROLL_Cone_SilencingStare		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_Step2_A	Transform	Object	SCROLL_Cone_SilencingStare	Consume														SKILLBOOK_Necromancy_SilencingStare								SKILLBOOK_Necromancy_SilencingStare				
BOOK_Skill_Necromancy_Blank_Step2_A_SCROLL_Shout_NecromancerTotems		Grimoire		Object	BOOK_Skill_Witchcraft_Blank_Step2_A	Transform	Object	SCROLL_Shout_NecromancerTotems	Consume														SKILLBOOK_Necromancy_NecromancerTotems								SKILLBOOK_Necromancy_NecromancerTotems				
BOOK_Skill_Water_Blank_A_SCROLL_Projectile_IceFan		Grimoire		Object	BOOK_Skill_Water_Blank_A	Transform	Object	SCROLL_Projectile_IceFan	Consume														SKILLBOOK_Water_IceFan								SKILLBOOK_Water_IceFan				
BOOK_Skill_Water_Blank_A_SCROLL_Shout_FrostAura		Grimoire		Object	BOOK_Skill_Water_Blank_A	Transform	Object	SCROLL_Shout_FrostAura	Consume														SKILLBOOK_Water_FrostAura								SKILLBOOK_Water_FrostAura				
BOOK_Skill_Water_Blank_A_SCROLL_Target_ArcaneStitch		Grimoire		Object	BOOK_Skill_Water_Blank_A	Transform	Object	SCROLL_Target_ArcaneStitch	Consume														SKILLBOOK_Water_ArcaneStitch								SKILLBOOK_Water_ArcaneStitch				
BOOK_Skill_Water_Blank_A_SCROLL_Target_CryogenicStasis		Grimoire		Object	BOOK_Skill_Water_Blank_A	Transform	Object	SCROLL_Target_CryogenicStasis	Consume														SKILLBOOK_Water_CryogenicStasis								SKILLBOOK_Water_CryogenicStasis				
BOOK_Skill_Water_Blank_Step2_A_SCROLL_Cone_Shatter		Grimoire		Object	BOOK_Skill_Water_Blank_Step2_A	Transform	Object	SCROLL_Cone_Shatter	Consume														SKILLBOOK_Water_Shatter								SKILLBOOK_Water_Shatter				
BOOK_Skill_Water_Blank_Step2_A_SCROLL_Shout_IceBreaker		Grimoire		Object	BOOK_Skill_Water_Blank_Step2_A	Transform	Object	SCROLL_Shout_IceBreaker	Consume														SKILLBOOK_Water_IceBreaker								SKILLBOOK_Water_IceBreaker				
BOOK_Skill_Polymorph_Blank_A_SCROLL_Shout_MedusaHead		Grimoire		Object	BOOK_Skill_Polymorph_Blank_A	Transform	Object	SCROLL_Shout_MedusaHead	Consume														SKILLBOOK_Polymorph_MedusaHead								SKILLBOOK_Polymorph_MedusaHead				
BOOK_Skill_Polymorph_Blank_A_SCROLL_Shout_SpiderLegs		Grimoire		Object	BOOK_Skill_Polymorph_Blank_A	Transform	Object	SCROLL_Shout_SpiderLegs	Consume														SKILLBOOK_Polymorph_SpiderLegs								SKILLBOOK_Polymorph_SpiderLegs				
BOOK_Skill_Polymorph_Blank_A_SCROLL_Teleportation_SwapGround		Grimoire		Object	BOOK_Skill_Polymorph_Blank_A	Transform	Object	SCROLL_Teleportation_SwapGround	Consume														SKILLBOOK_Polymorph_SwapGround								SKILLBOOK_Polymorph_SwapGround				
BOOK_Skill_Polymorph_Blank_A_SCROLL_Projectile_LaunchOilBlob		Grimoire		Object	BOOK_Skill_Polymorph_Blank_A	Transform	Object	SCROLL_Projectile_LaunchOilBlob	Consume														SKILLBOOK_Polymorph_LaunchOilBlob								SKILLBOOK_Polymorph_LaunchOilBlob				
BOOK_Skill_Polymorph_Blank_Step2_A_SCROLL_Target_DemonicBargain		Grimoire		Object	BOOK_Skill_Polymorph_Blank_Step2_A	Transform	Object	SCROLL_Target_DemonicBargain	Consume														SKILLBOOK_Polymorph_DemonicBargain								SKILLBOOK_Polymorph_DemonicBargain				
BOOK_Skill_Polymorph_Blank_Step2_A_SCROLL_Target_StripResistance		Grimoire		Object	BOOK_Skill_Polymorph_Blank_Step2_A	Transform	Object	SCROLL_Target_StripResistance	Consume														SKILLBOOK_Polymorph_StripResistance								SKILLBOOK_Polymorph_StripResistance				
BOOK_Skill_Polymorph_Blank_Step2_A_SCROLL_Target_Equalize		Grimoire		Object	BOOK_Skill_Polymorph_Blank_Step2_A	Transform	Object	SCROLL_Target_Equalize	Consume														SKILLBOOK_Polymorph_Equalize								SKILLBOOK_Polymorph_Equalize				
BOOK_Skill_Polymorph_Blank_Step2_A_SCROLL_Shout_Apotheosis		Grimoire		Object	BOOK_Skill_Polymorph_Blank_Step2_A	Transform	Object	SCROLL_Shout_Apotheosis	Consume														SKILLBOOK_Polymorph_Apotheosis								SKILLBOOK_Polymorph_Apotheosis				
BOOK_Skill_Summoning_Blank_A_SCROLL_Summon_PlanarGateway		Grimoire		Object	BOOK_Skill_Summoning_Blank_A	Transform	Object	SCROLL_Summon_PlanarGateway	Consume														SKILLBOOK_Summoning_PlanarGateway								SKILLBOOK_Summoning_PlanarGateway				
BOOK_Skill_Summoning_Blank_A_SCROLL_Target_ShadowInfusion		Grimoire		Object	BOOK_Skill_Summoning_Blank_A	Transform	Object	SCROLL_Target_ShadowInfusion	Consume														SKILLBOOK_Summoning_ShadowInfusion								SKILLBOOK_Summoning_ShadowInfusion				
BOOK_Skill_Summoning_Blank_A_SCROLL_Target_SoulMate		Grimoire		Object	BOOK_Skill_Summoning_Blank_A	Transform	Object	SCROLL_Target_SoulMate	Consume														SKILLBOOK_Summoning_SoulMate								SKILLBOOK_Summoning_SoulMate				
BOOK_Skill_Summoning_Blank_A_SCROLL_Ranger_Charm		Grimoire		Object	BOOK_Skill_Summoning_Blank_A	Transform	Object	SCROLL_Ranger_Charm	Consume														SKILLBOOK_Summoning_Charm								SKILLBOOK_Summoning_Charm				
BOOK_Skill_Summoning_Blank_Step2_A_SCROLL_Shout_CloseTheDoor		Grimoire		Object	BOOK_Skill_Summoning_Blank_Step2_A	Transform	Object	SCROLL_Shout_CloseTheDoor	Consume														SKILLBOOK_Summoning_CloseTheDoor								SKILLBOOK_Summoning_CloseTheDoor				
BOOK_Skill_Summoning_Blank_Step2_A_SCROLL_Target_Cannibalize		Grimoire		Object	BOOK_Skill_Summoning_Blank_Step2_A	Transform	Object	SCROLL_Target_Cannibalize	Consume														SKILLBOOK_Summoning_Cannibalize								SKILLBOOK_Summoning_Cannibalize				
BOOK_Skill_Summoning_Blank_Step2_A_SCROLL_Target_WarpInfusion		Grimoire		Object	BOOK_Skill_Summoning_Blank_Step2_A	Transform	Object	SCROLL_Target_WarpInfusion	Consume														SKILLBOOK_Summoning_WarpInfusion								SKILLBOOK_Summoning_WarpInfusion				
BOOK_Skill_Summoning_Blank_Step2_A_SCROLL_Storm_Ethereal		Grimoire		Object	BOOK_Skill_Summoning_Blank_Step2_A	Transform	Object	SCROLL_Storm_Ethereal	Consume														SKILLBOOK_Summoning_Ethereal								SKILLBOOK_Summoning_Ethereal				
SKILLBOOK_Air_ElectricInfusion		Grimoire		Category	SkillbookAir	Transform	Category	SkillbookSummoning	Consume														SKILLBOOK_Air_ElectricInfusion								SKILLBOOK_Air_ElectricInfusion				
SKILLBOOK_Air_CursedElectricInfusion_A		Grimoire		Category	SkillbookAirSource	Transform	Category	SkillbookSummoning	Consume														SKILLBOOK_Air_CursedElectricInfusion								SKILLBOOK_Air_CursedElectricInfusion				
SKILLBOOK_Air_CursedElectricInfusion_B		Grimoire		Category	SkillbookAir	Transform	Category	SkillbookSummoningSource	Consume														SKILLBOOK_Air_CursedElectricInfusion								SKILLBOOK_Air_CursedElectricInfusion				
SKILLBOOK_Air_CursedElectricInfusion_C		Grimoire		Category	SkillbookAirSource	Transform	Category	SkillbookSummoningSource	Consume														SKILLBOOK_Air_CursedElectricInfusion								SKILLBOOK_Air_CursedElectricInfusion				
SKILLBOOK_Air_VacuumTouch		Grimoire		Category	SkillbookAir	Transform	Category	SkillbookNecromancy	Consume														SKILLBOOK_Air_VacuumTouch								SKILLBOOK_Air_VacuumTouch				
SKILLBOOK_Air_VacuumAura_A		Grimoire		Category	SkillbookAirSource	Transform	Category	SkillbookNecromancy	Consume														SKILLBOOK_Air_VacuumAura								SKILLBOOK_Air_VacuumAura				
SKILLBOOK_Air_VacuumAura_B		Grimoire		Category	SkillbookAir	Transform	Category	SkillbookNecromancySource	Consume														SKILLBOOK_Air_VacuumAura								SKILLBOOK_Air_VacuumAura				
SKILLBOOK_Air_VacuumAura_C		Grimoire		Category	SkillbookAirSource	Transform	Category	SkillbookNecromancySource	Consume														SKILLBOOK_Air_VacuumAura								SKILLBOOK_Air_VacuumAura				
SKILLBOOK_Air_BreathingBubble		Grimoire		Category	SkillbookAir	Transform	Category	SkillbookWarrior	Consume														SKILLBOOK_Air_BreathingBubble								SKILLBOOK_Air_BreathingBubble				
SKILLBOOK_Air_MassBreathingBubbles_A		Grimoire		Category	SkillbookAirSource	Transform	Category	SkillbookWarrior	Consume														SKILLBOOK_Air_MassBreathingBubbles								SKILLBOOK_Air_MassBreathingBubbles				
SKILLBOOK_Air_MassBreathingBubbles_B		Grimoire		Category	SkillbookAir	Transform	Category	SkillbookWarriorSource	Consume														SKILLBOOK_Air_MassBreathingBubbles								SKILLBOOK_Air_MassBreathingBubbles				
SKILLBOOK_Air_MassBreathingBubbles_C		Grimoire		Category	SkillbookAirSource	Transform	Category	SkillbookWarriorSource	Consume														SKILLBOOK_Air_MassBreathingBubbles								SKILLBOOK_Air_MassBreathingBubbles				
