Name	Parent	ItemGroup	ModifierType	Act	Level	Slot	Requirements	Armor Defense Value	ArmorBoost	Magic Armor Value	MagicArmorBoost	Durability	DurabilityDegradeSpeed	Value	Weight	Movement	Initiative	Fire	Air	Water	Earth	Poison	Piercing	Physical	StrengthBoost	FinesseBoost	IntelligenceBoost	ConstitutionBoost	MemoryBoost	WitsBoost	SingleHanded	TwoHanded	Ranged	DualWielding	Perseverance	Leadership	PainReflection	WarriorLore	RangerLore	RogueLore	Sourcery	FireSpecialist	WaterSpecialist	AirSpecialist	EarthSpecialist	Necromancy	Polymorph	Summoning	Telekinesis	Sneaking	Thievery	Loremaster	Repair	Barter	Persuasion	Luck	SightBoost	HearingBoost	VitalityBoost	MagicPointsBoost	ChanceToHitBoost	APMaximum	APStart	APRecovery	AccuracyBoost	DodgeBoost	CriticalChance	Reflection	MaxSummons	Skills	Talents	Tags	ExtraProperties	Flags	Boosts	ComboCategory	InventoryTab	ArmorType	ItemColor	NeedsIdentification	Charges	MaxCharges	RuneSlots	RuneSlots_V1	ObjectCategory	MinAmount	MaxAmount	Priority	Unique	MinLevel	MaxLevel	Comment	
_Boost_Armor_Amulet_Rune_LOOT_Rune_Venom_Small_Framed_Power	_Boosts_Framed_Runes_Armor_Amulet																									2																																							5																												
_Boost_Armor_Amulet_Rune_LOOT_Rune_Venom_Medium_Framed_Power	_Boosts_Framed_Runes_Armor_Amulet																									2																																							8																												
_Boost_Armor_Amulet_Rune_LOOT_Rune_Venom_Large_Framed_Power	_Boosts_Framed_Runes_Armor_Amulet																									2																																							12																												
_Boost_Armor_Amulet_Rune_LOOT_Rune_Venom_Giant_Framed_Power	_Boosts_Framed_Runes_Armor_Amulet																									2																																							15																												
_Boost_Armor_Amulet_Rune_LOOT_Rune_Masterwork_Small_Framed_Power	_Boosts_Framed_Runes_Armor_Amulet										9														2																																																																				
_Boost_Armor_Amulet_Rune_LOOT_Rune_Masterwork_Medium_Framed_Power	_Boosts_Framed_Runes_Armor_Amulet										13														2																																																																				
_Boost_Armor_Amulet_Rune_LOOT_Rune_Masterwork_Large_Framed_Power	_Boosts_Framed_Runes_Armor_Amulet										17														2																																																																				
_Boost_Armor_Amulet_Rune_LOOT_Rune_Masterwork_Giant_Framed_Power	_Boosts_Framed_Runes_Armor_Amulet										21														2																																																																				
_Boost_Armor_Amulet_Rune_LOOT_Rune_Flame_Small_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																									1																									3																										
_Boost_Armor_Amulet_Rune_LOOT_Rune_Flame_Medium_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																									1																									4																										
_Boost_Armor_Amulet_Rune_LOOT_Rune_Flame_Large_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																									1																									5																										
_Boost_Armor_Amulet_Rune_LOOT_Rune_Flame_Giant_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																									1																									6																										
_Boost_Armor_Amulet_Rune_LOOT_Rune_Frost_Small_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet															25																											1																																																		
_Boost_Armor_Amulet_Rune_LOOT_Rune_Frost_Medium_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet															50																											1																																																		
_Boost_Armor_Amulet_Rune_LOOT_Rune_Frost_Large_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet															75																											1																																																		
_Boost_Armor_Amulet_Rune_LOOT_Rune_Frost_Giant_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet															100																											1																																																		
_Boost_Armor_Amulet_Rune_LOOT_Rune_Thunder_Small_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																											1																						3																											
_Boost_Armor_Amulet_Rune_LOOT_Rune_Thunder_Medium_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																											1																						4																											
_Boost_Armor_Amulet_Rune_LOOT_Rune_Thunder_Large_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																											1																						5																											
_Boost_Armor_Amulet_Rune_LOOT_Rune_Thunder_Giant_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																											1																						6																											
_Boost_Armor_Amulet_Rune_LOOT_Rune_Rock_Small_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																												1														9																																		
_Boost_Armor_Amulet_Rune_LOOT_Rune_Rock_Medium_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																												1														11																																		
_Boost_Armor_Amulet_Rune_LOOT_Rune_Rock_Large_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																												1														13																																		
_Boost_Armor_Amulet_Rune_LOOT_Rune_Rock_Giant_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																												1														15																																		
_Boost_Armor_Amulet_Rune_LOOT_Rune_Venom_Small_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																													1																			5																												
_Boost_Armor_Amulet_Rune_LOOT_Rune_Venom_Medium_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																													1																			8																												
_Boost_Armor_Amulet_Rune_LOOT_Rune_Venom_Large_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																													1																			12																												
_Boost_Armor_Amulet_Rune_LOOT_Rune_Venom_Giant_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet																																													1																			16																												
_Boost_Armor_Amulet_Rune_LOOT_Rune_Masterwork_Small_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet										9																		2																																																																
_Boost_Armor_Amulet_Rune_LOOT_Rune_Masterwork_Medium_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet										13																		2																																																																
_Boost_Armor_Amulet_Rune_LOOT_Rune_Masterwork_Large_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet										17																		2																																																																
_Boost_Armor_Amulet_Rune_LOOT_Rune_Masterwork_Giant_Framed_Transforming	_Boosts_Framed_Runes_Armor_Amulet										21																		2																																																																
_Boost_Armor_Upperbody_Rune_LOOT_Source_Orb	_BOOSTS_Armor					Breast																																																																Shout_MassCleanseWounds																							
_Boost_Armor_Amulet_Rune_LOOT_Source_Orb	_BOOSTS_Armor					Amulet																																																																Shout_EvasiveAura																							
